,Unnamed: 0,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Control,2nd_Road_Class,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Year,Month
763744,193733,329560.0,387340.0,-3.060368,53.378187,2,1,1,26/07/2010,2,4,6,0,Single carriageway,30,1.0,6,2,1.0,4,5,1,0,5.0,1,2010,7
63549,63549,406860.0,414890.0,-1.897742,53.630488,2,1,1,21/04/2005,5,18,6,0,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,2,2005,4
582057,12046,537960.0,166320.0,-0.019043,51.379118,3,1,1,12/11/2009,5,21,5,0,Single carriageway,30,1.0,6,2,1.0,3,5,1,0,5.0,1,2009,11
1015575,445564,322690.0,124750.0,-3.103557,51.016851,3,2,1,23/07/2011,7,10,3,3027,Single carriageway,30,1.0,6,2,5.0,4,3,2,0,5.0,1,2011,7
441748,441748,441180.0,428280.0,-1.377004,53.749266,3,1,1,12/01/2007,6,12,6,0,Single carriageway,30,4.0,-1,2,1.0,4,3,1,2,5.0,2,2007,1
202324,202324,526130.0,185010.0,-0.182271,51.549838,3,2,1,21/10/2006,7,12,3,41,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2006,10
986239,416228,543010.0,197190.0,0.065987,51.655261,3,3,1,21/10/2011,6,18,6,0,Single carriageway,30,1.0,6,2,1.0,3,3,2,0,5.0,1,2011,10
236506,236506,386220.0,392890.0,-2.208882,53.432601,3,2,1,07/04/2006,6,13,5,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2006,4
977904,407893,590920.0,267910.0,0.797112,52.276136,2,1,1,01/07/2011,6,15,3,143,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,0.0,2,2011,7
1008738,438727,530750.0,108010.0,-0.14371,50.856764,3,2,1,08/07/2011,6,18,6,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2011,7
658456,88445,435450.0,316180.0,-1.476341,52.742065,3,2,1,31/03/2009,3,8,5,7120,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2009,3
799256,229245,402260.0,286520.0,-1.968165,52.476575,3,2,1,03/06/2010,5,15,6,0,Single carriageway,30,1.0,4,2,1.0,4,3,2,0,5.0,1,2010,6
400175,400175,545520.0,164340.0,0.088701,51.35944,2,1,1,03/07/2007,3,6,3,223,Single carriageway,30,1.0,3,2,1.0,4,3,1,0,5.0,1,2007,7
729627,159616,262170.0,670350.0,-4.206381,55.906503,3,2,1,27/09/2009,1,21,6,0,Single carriageway,30,1.0,6,2,1.0,3,3,2,0,5.0,1,2009,9
1013161,443150,291090.0,63700.0,-3.535849,50.462916,3,1,1,14/06/2011,3,10,6,0,Single carriageway,30,1.0,-1,2,1.0,4,3,2,0,5.0,1,2011,6
240030,240030,361240.0,403800.0,-2.586206,53.529413,3,3,2,07/08/2006,2,13,3,58,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2006,8
1038545,468534,229940.0,643540.0,-4.704634,55.655572,3,1,1,11/04/2011,2,18,3,737,Single carriageway,30,4.0,-1,2,4.0,4,3,2,0,5.0,1,2011,4
512339,512339,471150.0,174760.0,-0.977109,51.467293,3,1,1,24/11/2007,7,11,3,4074,Single carriageway,30,3.0,3,2,3.0,4,3,2,0,5.0,1,2007,11
79497,79497,409140.0,284600.0,-1.866921,52.459243,3,2,1,26/07/2005,3,20,4,4126,Single carriageway,30,1.0,6,2,5.0,4,3,2,0,5.0,1,2005,7
606282,36271,375910.0,407290.0,-2.365172,53.561662,3,1,1,22/10/2009,5,9,6,0,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2009,10
920989,350978,388353.0,397400.0,-2.176946,53.473192,3,2,3,12/05/2011,5,13,3,635,Single carriageway,30,3.0,6,2,2.0,4,2,2,0,5.0,1,2011,5
931336,361325,431340.0,558000.0,-1.512623,54.915745,3,3,1,26/09/2011,2,16,6,5022,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2011,9
295637,295637,463690.0,337290.0,-1.053966,52.929226,3,2,3,15/12/2006,6,14,5,54,Single carriageway,60,4.0,-1,2,1.0,4,3,1,2,5.0,2,2006,12
810410,240399,442120.0,335600.0,-1.375046,52.916156,3,3,1,28/04/2010,4,12,5,89,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2010,4
762822,192811,388020.0,439570.0,-2.183603,53.852221,3,2,4,08/01/2010,6,8,3,56,Single carriageway,30,1.0,6,2,1.0,4,3,3,0,5.0,1,2010,1
537180,537180,248540.0,54520.0,-4.131264,50.370963,3,2,1,03/09/2007,2,14,6,0,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,9
222651,222651,533760.0,165760.0,-0.079567,51.37509,2,2,1,26/07/2006,4,17,3,232,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2006,7
1015215,445204,345040.0,155610.0,-2.789688,51.296898,2,1,1,14/03/2011,2,18,6,0,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,4.0,2,2011,3
328347,328347,434290.0,168970.0,-1.508285,51.41866,3,2,1,18/10/2006,4,16,3,4,Single carriageway,30,1.0,3,2,1.0,4,3,2,0,5.0,2,2006,10
653620,83609,458250.0,342770.0,-1.133901,52.979099,3,2,1,21/01/2009,4,12,4,684,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2009,1
314241,314241,516580.0,208080.0,-0.312256,51.759233,3,2,1,17/06/2006,7,21,5,143,Single carriageway,30,1.0,6,2,1.0,3,3,2,0,5.0,1,2006,6
166278,166278,362170.0,170450.0,-2.545592,51.43173,3,2,1,20/04/2005,4,20,3,4,Single carriageway,30,3.0,4,2,2.0,3,3,2,0,5.0,1,2005,4
544874,544874,385360.0,215780.0,-2.213916,51.840387,3,2,1,15/10/2007,2,13,4,4073,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2007,10
822373,252362,551190.0,284170.0,0.222596,52.434564,3,1,1,17/08/2010,3,6,4,1411,Single carriageway,60,4.0,-1,2,1.0,4,5,1,0,5.0,2,2010,8
72647,72647,434810.0,392900.0,-1.477535,53.431731,3,1,1,31/01/2005,2,10,6,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2005,1
796454,226443,396620.0,295880.0,-2.051302,52.560715,3,2,1,15/11/2010,2,18,6,0,Single carriageway,30,1.0,3,2,1.0,3,3,2,0,5.0,1,2010,11
446437,446437,409100.0,425060.0,-1.863574,53.721865,3,2,1,25/09/2007,3,8,3,629,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2007,9
154755,154755,524850.0,107190.0,-0.227772,50.850697,2,1,1,18/04/2005,2,15,6,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2005,4
826987,256976,634020.0,288900.0,1.442389,52.447864,2,1,1,15/12/2010,4,15,4,1062,Single carriageway,30,1.0,6,2,5.0,3,3,1,0,5.0,2,2010,12
902569,332558,521090.0,189770.0,-0.253285,51.593721,3,2,1,13/09/2011,3,15,5,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2011,9
701429,131418,579670.0,110260.0,0.551805,50.86386,3,3,1,10/12/2009,5,18,5,664,Single carriageway,30,4.0,-1,2,2.0,3,3,2,0,5.0,1,2009,12
732394,162383,262980.0,659210.0,-4.187805,55.806714,3,2,2,06/02/2009,6,19,6,0,Single carriageway,30,1.0,6,2,1.0,3,3,2,0,5.0,1,2009,2
272311,272311,410580.0,286360.0,-1.845673,52.47504,3,2,1,25/08/2006,6,5,6,0,Single carriageway,30,1.0,6,2,1.0,3,2,2,0,5.0,1,2006,8
918517,348506,332230.0,400330.0,-3.023038,53.495281,3,2,1,24/03/2011,5,13,6,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2011,3
191487,191487,325570.0,673400.0,-3.193388,55.947894,3,1,1,28/11/2005,2,7,5,0,Single carriageway,30,4.0,-1,2,1.0,3,3,2,0,5.0,1,2005,11
400810,400810,516610.0,185530.0,-0.319337,51.556558,3,2,1,27/03/2007,3,9,3,4005,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,3
921399,351388,386208.0,395964.0,-2.209199,53.460232,3,2,1,05/02/2011,7,11,3,5184,Single carriageway,30,1.0,5,2,1.0,4,5,1,0,5.0,1,2011,2
690542,120531,486860.0,160400.0,-0.754507,51.33601,3,2,1,23/04/2009,5,14,6,3519,Single carriageway,30,1.0,6,2,5.0,4,3,2,0,5.0,1,2009,4
387609,387609,273910.0,570970.0,-3.973618,55.017271,3,2,1,06/10/2006,6,17,5,31,Single carriageway,60,4.0,-1,2,1.0,4,0,1,0,5.0,2,2006,10
429882,429882,359230.0,358720.0,-2.610714,53.124066,3,3,1,13/07/2007,6,18,3,51,Single carriageway,40,4.0,-1,2,1.0,4,5,1,0,5.0,2,2007,7
140172,140172,467550.0,135470.0,-1.036351,51.114489,3,2,2,30/09/2005,6,17,3,31,Single carriageway,40,1.0,6,2,1.0,4,3,2,0,5.0,2,2005,9
562381,562381,312980.0,677350.0,-3.396202,55.981257,3,4,1,24/07/2007,3,13,3,8000,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2007,7
753966,183955,520520.0,180050.0,-0.264837,51.506485,3,2,1,27/09/2010,2,8,3,4020,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2010,9
818103,248092,462760.0,307210.0,-1.073562,52.658961,3,1,1,21/06/2010,2,23,6,2879,Single carriageway,30,4.0,-1,2,1.0,3,3,2,0,5.0,1,2010,6
138775,138775,443420.0,114720.0,-1.383534,50.93024,2,4,1,09/07/2005,7,12,3,335,Single carriageway,40,4.0,-1,2,1.0,4,3,2,0,5.0,1,2005,7
86593,86593,389190.0,347950.0,-2.162641,53.028707,3,2,1,16/05/2005,2,12,3,5272,Single carriageway,30,1.0,6,2,1.0,4,5,1,0,5.0,1,2005,5
903668,333657,540650.0,180110.0,0.025058,51.502377,2,3,1,13/05/2011,6,10,3,1011,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2011,5
593819,23808,306330.0,513330.0,-3.448164,54.506612,3,2,2,16/05/2009,7,13,6,0,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2009,5
653512,83501,455500.0,378200.0,-1.168728,53.297842,3,2,2,17/12/2009,5,13,3,619,Single carriageway,50,4.0,-1,2,1.0,4,6,3,0,2.0,2,2009,12
1037908,467897,274970.0,656890.0,-3.995567,55.789135,3,2,1,18/03/2011,6,13,3,723,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2011,3
698151,128140,521820.0,115020.0,-0.268187,50.921722,2,2,1,04/04/2009,7,19,3,2037,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2009,4
107585,107585,463600.0,305940.0,-1.061389,52.647448,3,1,1,29/08/2005,2,17,6,1026,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2005,8
686059,116048,457480.0,111430.0,-1.183999,50.89943,3,2,2,30/08/2009,1,14,3,32,Single carriageway,30,1.0,4,2,1.0,4,3,2,0,5.0,2,2009,8
266679,266679,433230.0,389600.0,-1.501662,53.402171,3,2,2,15/06/2006,5,12,3,6101,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2006,6
679844,109833,451430.0,205750.0,-1.256436,51.748048,3,1,1,10/12/2009,5,16,3,420,Single carriageway,20,4.0,-1,2,1.0,3,3,2,0,5.0,1,2009,12
909852,339841,534470.0,196270.0,-0.057744,51.6491,3,3,3,14/02/2011,2,20,3,110,Single carriageway,30,4.0,-1,2,1.0,3,5,1,0,5.0,1,2011,2
507336,507336,473610.0,217380.0,-0.932737,51.850126,3,2,1,26/11/2007,2,8,3,41,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2007,11
38694,38694,335960.0,388390.0,-2.964388,53.38844,3,2,2,02/12/2005,6,17,6,0,Single carriageway,30,1.0,6,2,1.0,3,5,1,0,5.0,1,2005,12
290142,290142,406710.0,393460.0,-1.900463,53.437866,3,2,2,03/10/2006,3,22,3,57,Single carriageway,60,4.0,-1,2,1.0,1,3,1,0,5.0,2,2006,10
511348,511348,483970.0,235530.0,-0.777939,52.011815,3,2,1,23/05/2007,4,8,5,9,Single carriageway,60,1.0,5,2,1.0,4,3,2,0,5.0,2,2007,5
815872,245861,556180.0,363440.0,0.333749,53.145192,3,2,1,15/12/2010,4,10,4,1528,Single carriageway,30,1.0,6,2,1.0,4,5,1,0,5.0,1,2010,12
575380,5369,536620.0,181110.0,-0.03258,51.512351,3,1,1,26/04/2009,1,22,3,13,Single carriageway,30,1.0,6,2,1.0,3,3,2,0,5.0,1,2009,4
485765,485765,443560.0,316330.0,-1.356198,52.742822,3,1,1,10/10/2007,4,15,6,7545,Single carriageway,30,4.0,-1,2,1.0,4,3,1,0,5.0,1,2007,10
731701,161690,288020.0,662320.0,-3.7898,55.841101,3,1,1,02/01/2009,6,6,4,717,Single carriageway,60,4.0,-1,2,1.0,1,5,1,0,5.0,2,2009,1
1028041,458030,315050.0,168280.0,-3.222773,51.407109,3,3,2,28/12/2011,4,13,4,4267,Single carriageway,30,1.0,6,2,1.0,4,3,1,0,5.0,2,2011,12
285543,285543,363920.0,229690.0,-2.526565,51.964469,3,1,1,02/07/2006,1,17,3,449,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2006,7
267924,267924,488950.0,412150.0,-0.657368,53.598371,2,1,1,10/03/2006,6,23,6,0,Single carriageway,30,4.0,-1,2,1.0,3,3,1,0,5.0,1,2006,3
543140,543140,358810.0,167740.0,-2.593607,51.407129,3,2,2,12/11/2007,2,15,6,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2007,11
1042085,2632,528830.0,182380.0,-0.144313,51.525593,3,2,2,28/04/2012,7,22,3,4201,Single carriageway,30,1.0,6,2,1.0,3,5,1,0,5.0,1,2012,4
148477,148477,577220.0,166340.0,0.544565,51.368409,3,1,1,21/11/2005,2,15,6,0,Single carriageway,30,0.0,6,2,1.0,4,3,2,1,5.0,1,2005,11
340218,340218,562740.0,172110.0,0.339382,51.424579,3,1,1,01/03/2006,4,15,6,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2006,3
430825,430825,362380.0,352950.0,-2.562966,53.072433,3,1,1,17/10/2007,4,6,6,0,Single carriageway,60,1.0,5,2,1.0,1,3,2,0,5.0,2,2007,10
847418,277407,524940.0,154960.0,-0.210006,51.280032,3,2,2,08/10/2010,6,17,5,139,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2010,10
634988,64977,408840.0,294310.0,-1.871081,52.546542,3,2,1,25/09/2009,6,15,6,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2009,9
813650,243639,457890.0,345260.0,-1.138817,53.001519,3,2,1,16/04/2010,6,10,3,60,Single carriageway,30,3.0,6,2,1.0,4,3,2,0,5.0,1,2010,4
393429,393429,535110.0,181270.0,-0.054266,51.514152,3,2,1,12/08/2007,1,18,3,13,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2007,8
716513,146502,331630.0,368130.0,-3.025114,53.20581,3,2,1,05/12/2009,7,12,4,5129,Single carriageway,30,3.0,4,2,2.0,4,3,2,0,5.0,1,2009,12
282076,282076,388620.0,308140.0,-2.169739,52.670821,3,2,2,31/01/2006,3,7,5,108,Single carriageway,30,1.0,5,2,1.0,4,3,2,0,5.0,2,2006,1
363277,363277,416810.0,186070.0,-1.758849,51.573201,3,2,1,24/01/2006,3,17,4,4143,Single carriageway,30,1.0,6,2,1.0,3,3,2,0,5.0,1,2006,1
295307,295307,458070.0,345670.0,-1.136061,53.005184,3,2,1,05/09/2006,3,17,6,0,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2006,9
858961,288950,226600.0,55340.0,-4.439893,50.372272,3,2,1,05/12/2010,1,15,5,253,Single carriageway,60,4.0,-1,2,1.0,4,3,1,0,5.0,2,2010,12
1030665,460654,379270.0,816300.0,-2.34505,57.237011,3,2,1,21/08/2011,1,10,6,0,Single carriageway,30,1.0,4,2,5.0,4,3,2,0,5.0,2,2011,8
697799,127788,597210.0,118460.0,0.805177,50.931799,3,2,2,07/03/2009,7,14,5,24,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,2,2009,3
496199,496199,507480.0,221630.0,-0.439851,51.882837,3,1,1,05/04/2007,5,14,6,0,Single carriageway,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2007,4
508283,508283,450550.0,208790.0,-1.268741,51.775459,2,2,1,14/01/2007,1,16,3,4144,Single carriageway,30,1.0,6,2,1.0,3,3,1,0,5.0,1,2007,1
378323,378323,326440.0,712470.0,-3.190249,56.298984,3,2,2,09/11/2006,5,14,3,91,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2006,11
759525,189514,332370.0,437650.0,-3.029067,53.830691,3,2,4,10/09/2010,6,15,6,0,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2010,9
126721,126721,619710.0,215860.0,1.18504,51.798153,2,1,3,10/07/2005,1,3,6,0,Single carriageway,30,1.0,6,2,3.0,3,3,2,0,5.0,1,2005,7
249365,249365,427320.0,559070.0,-1.575232,54.925596,3,2,1,28/06/2006,4,10,4,1296,Single carriageway,30,3.0,4,2,2.0,4,3,2,0,5.0,1,2006,6
284471,284471,385000.0,233290.0,-2.21991,51.997809,3,2,1,03/11/2006,6,7,4,4211,Single carriageway,60,1.0,3,2,1.0,4,3,2,0,5.0,2,2006,11
927045,357034,355950.0,368460.0,-2.661069,53.211352,3,1,1,01/06/2011,4,17,3,556,Single carriageway,50,4.0,-1,2,1.0,4,3,2,0,5.0,2,2011,6
212763,212763,523190.0,184160.0,-0.224949,51.542848,3,2,1,08/11/2006,4,4,5,0,Single carriageway,30,4.0,-1,2,1.0,3,3,2,0,5.0,1,2006,11
29567,29567,342380.0,440300.0,-2.877492,53.855714,3,2,2,07/03/2005,2,12,3,586,Single carriageway,50,1.0,6,2,1.0,4,3,2,0,5.0,2,2005,3
144194,144194,490130.0,149090.0,-0.710429,51.233828,2,1,2,16/09/2005,6,16,5,19,Single carriageway,50,4.0,-1,2,1.0,4,3,1,0,5.0,2,2005,9
643120,73109,419920.0,302090.0,-1.707224,52.616192,3,2,2,04/08/2009,3,18,4,5404,Single carriageway,30,1.0,6,2,1.0,4,5,1,0,5.0,1,2009,8
877056,307045,196480.0,209320.0,-4.949584,51.745479,2,1,1,09/06/2010,4,17,6,0,Single carriageway,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2010,6
435431,435431,419750.0,584780.0,-1.69158,55.156985,3,2,1,19/07/2007,5,17,4,6524,Single carriageway,60,1.0,3,2,3.0,4,3,2,1,5.0,2,2007,7
220816,220816,531360.0,193340.0,-0.103769,51.623504,3,2,2,23/02/2006,5,16,3,105,Single carriageway,30,3.0,3,2,2.0,4,5,1,0,5.0,1,2006,2
159272,159272,182400.0,44650.0,-5.054467,50.261579,3,1,1,28/08/2005,1,0,6,0,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2005,8
363678,363678,413350.0,185060.0,-1.808814,51.564212,3,1,1,30/05/2006,3,11,6,0,Single carriageway,30,4.0,-1,2,1.0,4,3,2,0,5.0,1,2006,5
771767,201756,384420.0,404780.0,-2.236569,53.539424,3,2,1,08/04/2010,5,14,1,60,Slip road,70,1.0,3,2,1.0,4,3,2,0,5.0,2,2010,4
48073,48073,356050.0,401180.0,-2.664129,53.505455,3,1,2,08/11/2005,3,9,1,6,Slip road,70,4.0,-1,2,1.0,4,0,1,0,5.0,2,2005,11
516898,516898,457620.0,145930.0,-1.176525,51.20962,3,1,1,07/10/2007,1,8,1,3,Slip road,70,1.0,3,2,1.0,4,3,2,0,5.0,2,2007,10
261655,261655,444160.0,423750.0,-1.332462,53.708309,3,3,2,09/11/2006,5,17,1,62,Slip road,70,3.0,3,2,1.0,4,3,1,0,5.0,2,2006,11
127862,127862,560760.0,180370.0,0.31468,51.499355,3,2,1,19/09/2005,2,9,3,13,Slip road,70,1.0,3,2,1.0,4,3,2,0,5.0,2,2005,9
1002869,432858,551390.0,173180.0,0.176716,51.437337,3,1,1,21/03/2011,2,7,3,2,Slip road,70,1.0,6,2,1.0,4,3,2,0,5.0,2,2011,3
831028,261017,509060.0,214650.0,-0.419105,51.819796,2,2,1,28/07/2010,4,14,1,1,Slip road,70,4.0,-1,2,1.0,4,3,2,0,5.0,2,2010,7
522039,522039,505930.0,136680.0,-0.487852,51.119563,3,2,1,30/09/2007,1,11,6,184,Slip road,30,4.0,-1,2,1.0,4,3,2,0,5.0,2,2007,9
429179,429179,382660.0,406210.0,-2.263206,53.552222,3,3,1,13/04/2007,6,13,1,66,Slip road,70,4.0,-1,2,1.0,4,3,2,0,5.0,2,2007,4
504820,504820,578060.0,190830.0,0.568956,51.588132,3,3,1,18/10/2007,5,18,3,127,Slip road,70,1.0,3,2,1.0,3,3,2,0,5.0,2,2007,10
857794,287783,532460.0,125750.0,-0.112985,51.015816,3,2,1,03/11/2010,4,15,6,0,Slip road,60,1.0,6,2,3.0,4,3,2,0,5.0,2,2010,11
46371,46371,391040.0,412340.0,-2.136896,53.607533,3,1,1,11/05/2005,4,15,6,0,Slip road,30,4.0,-1,2,1.0,4,3,2,0,5.0,2,2005,5
339995,339995,574290.0,158320.0,0.498594,51.297268,3,4,3,06/02/2006,2,17,1,20,Slip road,70,4.0,-1,2,1.0,3,3,2,0,5.0,2,2006,2
718053,148042,313960.0,181630.0,-3.241694,51.526956,3,3,1,16/02/2009,2,15,1,4,Slip road,70,1.0,6,2,1.0,4,3,2,0,5.0,2,2009,2
993626,423615,444670.0,162950.0,-1.359776,51.363812,3,2,1,22/02/2011,3,8,3,34,Slip road,70,1.0,3,2,1.0,4,3,1,0,5.0,2,2011,2
1003641,433630,577500.0,157510.0,0.544187,51.289001,3,3,2,19/05/2011,5,12,1,20,Slip road,70,4.0,-1,2,1.0,4,3,2,0,5.0,2,2011,5
978978,408967,510700.0,251660.0,-0.383387,52.152096,3,1,1,28/02/2011,2,23,3,421,Slip road,70,4.0,-1,2,1.0,1,3,1,0,5.0,2,2011,2
642999,72988,426200.0,326800.0,-1.612506,52.838059,3,2,1,05/07/2009,1,10,3,5121,Slip road,30,1.0,3,2,1.0,4,3,2,0,5.0,2,2009,7
370861,370861,275450.0,190930.0,-3.799873,51.603349,3,2,1,12/05/2006,6,0,1,4,Slip road,50,4.0,-1,2,1.0,1,3,2,0,5.0,1,2006,5
425704,425704,371270.0,408430.0,-2.435327,53.571674,3,2,1,13/05/2007,1,18,6,0,Slip road,30,1.0,6,2,1.0,4,5,1,0,5.0,1,2007,5
411284,411284,328770.0,523990.0,-3.104265,54.606049,3,2,1,27/01/2007,7,14,3,66,Slip road,60,1.0,3,2,1.0,4,3,2,0,5.0,2,2007,1
315691,315691,522570.0,227130.0,-0.218762,51.929153,2,4,6,27/05/2006,7,13,2,1,Slip road,70,4.0,-1,2,1.0,4,5,1,0,5.0,2,2006,5
341071,341071,617890.0,166760.0,1.128246,51.358045,3,2,1,15/05/2006,2,19,3,299,Slip road,70,1.0,6,2,1.0,4,3,2,0,5.0,2,2006,5
665070,95059,599730.0,312360.0,0.952685,52.672095,2,1,1,01/04/2009,4,14,3,47,Slip road,60,4.0,-1,2,1.0,4,3,2,0,5.0,2,2009,4
668677,98666,516480.0,257600.0,-0.296905,52.204288,3,2,2,10/02/2009,3,17,3,428,Slip road,60,4.0,-1,2,1.0,2,6,3,0,5.0,2,2009,2
500515,500515,523450.0,236050.0,-0.202766,52.009118,3,2,2,04/01/2007,5,17,2,1,Slip road,70,4.0,-1,2,1.0,1,3,1,0,5.0,2,2007,1
776627,206616,424630.0,562680.0,-1.616896,54.958175,2,2,2,21/06/2010,2,13,3,184,Slip road,30,1.0,3,2,1.0,4,3,2,0,5.0,1,2010,6
95115,95115,438800.0,282440.0,-1.430666,52.438529,3,2,2,27/05/2005,6,15,1,69,Slip road,70,1.0,3,2,1.0,4,3,2,0,5.0,2,2005,5
184529,184529,195330.0,236700.0,-4.982449,51.990904,3,2,1,08/03/2005,3,15,3,40,Slip road,30,1.0,6,2,1.0,4,3,2,0,5.0,2,2005,3
685592,115581,435210.0,111740.0,-1.500642,50.904002,3,2,2,18/07/2009,7,17,3,326,Slip road,50,3.0,3,2,1.0,4,3,1,0,5.0,2,2009,7
314220,314220,516270.0,204960.0,-0.317787,51.731256,3,2,1,01/06/2006,5,17,4,5378,Slip road,60,1.0,4,2,1.0,4,3,2,0,5.0,1,2006,6
345326,345326,522720.0,106540.0,-0.258234,50.845309,3,2,2,25/03/2006,7,13,3,27,Slip road,70,4.0,-1,2,1.0,4,5,1,0,5.0,2,2006,3
347640,347640,556700.0,95410.0,0.219339,50.737097,2,1,1,20/06/2006,3,22,5,0,Slip road,60,4.0,-1,2,1.0,1,3,2,0,5.0,2,2006,6
271119,271119,447040.0,520590.0,-1.273763,54.578351,3,2,1,11/04/2006,3,16,3,1044,Slip road,40,1.0,3,2,1.0,4,3,2,0,5.0,2,2006,4
632177,62166,474960.0,427000.0,-0.865139,53.734007,3,2,3,02/11/2009,2,17,1,62,Slip road,60,1.0,3,2,1.0,3,5,1,0,5.0,2,2009,11
804074,234063,384810.0,350860.0,-2.228087,53.054758,3,2,1,02/12/2010,5,8,3,500,Slip road,60,1.0,3,2,1.0,4,3,3,0,5.0,2,2010,12
418253,418253,331750.0,389000.0,-3.027812,53.393394,3,2,1,26/02/2007,2,10,6,0,Slip road,30,3.0,6,2,1.0,4,3,2,1,5.0,1,2007,2
992722,422711,471060.0,173490.0,-0.97866,51.455886,3,2,1,30/05/2011,2,16,3,329,Slip road,30,1.0,3,2,4.0,4,5,1,0,5.0,1,2011,5
496458,496458,507280.0,222900.0,-0.442361,51.894289,3,2,1,10/10/2007,4,16,6,0,Slip road,30,1.0,6,2,1.0,4,3,2,0,5.0,1,2007,10
840221,270210,471510.0,168570.0,-0.973176,51.411597,3,2,2,13/06/2010,1,14,3,33,Slip road,40,3.0,4,2,1.0,4,3,2,1,5.0,2,2010,6
911312,341301,531860.0,164890.0,-0.107173,51.367715,3,2,1,24/02/2011,5,23,3,232,Slip road,30,1.0,3,2,1.0,3,3,2,0,5.0,1,2011,2
967754,397743,501610.0,378580.0,-0.476965,53.29443,3,2,2,20/04/2011,4,7,5,199,Slip road,60,1.0,3,2,1.0,4,3,2,0,5.0,2,2011,4
612663,42652,421300.0,568020.0,-1.668503,55.006315,2,1,1,20/01/2009,3,18,3,1,Slip road,60,4.0,-1,2,1.0,3,3,1,0,5.0,1,2009,1
429523,429523,385960.0,408570.0,-2.213503,53.573534,3,2,2,21/03/2007,4,16,1,62,Slip road,70,4.0,-1,2,1.0,4,3,2,0,5.0,2,2007,3
982670,412659,535930.0,209150.0,-0.031635,51.764489,3,2,5,12/04/2011,3,15,3,10,Slip road,70,1.0,3,2,1.0,4,3,2,0,5.0,2,2011,4
168442,168442,352310.0,177040.0,-2.688309,51.490235,3,2,1,19/09/2005,2,16,3,4,Slip road,30,1.0,3,2,1.0,4,3,2,0,5.0,1,2005,9
